call_id,agent_id,customer_phone,start_time,end_time,call_outcome,language,disposition_code,amount_promised,retry_flag,call_duration_seconds,call_hour,call_date,is_weekend,duration_bucket,is_amount_imputed
CALL_386,AGENT_1,9110212429,2026-04-11 09:31:47,2026-04-11 09:43:06,callback_requested,English,PTP,5000.0,True,679.0,9,2026-04-11,True,long,False
CALL_387,AGENT_9,9603800000,2026-01-26 17:39:40,2026-01-26 17:45:01,no_answer,Marathi,CALL_BACK,2000.0,False,321.0,17,2026-01-26,False,long,False
CALL_388,AGENT_8,9356452891,2026-03-27 08:52:14,2026-03-27 09:06:48,callback_requested,Marathi,CALL_BACK,1000.0,False,874.0,8,2026-03-27,False,long,False
CALL_389,AGENT_6,9381327572,2026-01-04 20:42:14,2026-01-04 20:42:26,dropped,Marathi,CALL_BACK,1000.0,True,12.0,20,2026-01-04,True,short,False
CALL_390,AGENT_7,9114849044,2026-01-06 15:08:52,2026-01-06 15:21:16,dropped,Marathi,PTP,500.0,True,744.0,15,2026-01-06,False,long,False
CALL_391,AGENT_6,9115712585,2026-04-07 15:52:50,2026-04-07 15:56:15,callback_requested,Hindi,CALL_BACK,5000.0,True,205.0,15,2026-04-07,False,medium,False
CALL_392,AGENT_8,9004657489,2026-04-15 18:37:32,2026-04-15 18:39:59,connected,Marathi,FOLLOW_UP,5000.0,False,147.0,18,2026-04-15,False,medium,False
CALL_394,AGENT_4,9293771337,2026-05-13 14:38:58,2026-05-13 14:50:57,callback_requested,English,FOLLOW_UP,2000.0,True,719.0,14,2026-05-13,False,long,False
CALL_395,AGENT_9,9320955532,2026-02-14 17:44:56,2026-02-14 17:57:52,dropped,Marathi,CALL_BACK,5000.0,True,776.0,17,2026-02-14,True,long,False
CALL_396,AGENT_6,9989122121,2026-02-07 17:45:18,2026-02-07 17:57:11,no_answer,Marathi,CALL_BACK,500.0,False,713.0,17,2026-02-07,True,long,False
CALL_397,AGENT_10,9716354624,2026-01-25 13:35:30,2026-01-25 13:45:36,callback_requested,Marathi,CALL_BACK,5000.0,False,606.0,13,2026-01-25,True,long,False
CALL_398,AGENT_7,9156043375,2026-04-26 08:33:06,2026-04-26 08:33:41,connected,Marathi,PTP,500.0,False,35.0,8,2026-04-26,True,short,False
CALL_399,AGENT_1,9741520570,2026-02-10 18:16:09,2026-02-10 18:30:38,dropped,Hindi,CALL_BACK,0.0,False,869.0,18,2026-02-10,False,long,True
CALL_400,AGENT_9,9928616476,2026-04-04 17:55:43,2026-04-04 18:08:30,no_answer,Marathi,CALL_BACK,5000.0,False,767.0,17,2026-04-04,True,long,False
CALL_401,AGENT_5,9744034445,2026-02-17 20:50:51,2026-02-17 21:02:53,connected,English,FOLLOW_UP,2000.0,False,722.0,20,2026-02-17,False,long,False
CALL_402,AGENT_10,9932920538,2026-05-02 08:47:16,2026-05-02 08:50:53,callback_requested,Hindi,CALL_BACK,1000.0,True,217.0,8,2026-05-02,True,medium,False
CALL_403,AGENT_3,9186611097,2026-02-10 15:11:43,2026-02-10 15:13:09,connected,English,PTP,2000.0,False,86.0,15,2026-02-10,False,medium,False
CALL_404,AGENT_5,9006061417,2026-05-09 10:10:37,2026-05-09 10:25:13,dropped,English,CALL_BACK,500.0,True,876.0,10,2026-05-09,True,long,False
CALL_407,AGENT_6,9355479984,2026-01-12 11:56:13,2026-01-12 12:07:42,dropped,English,PTP,5000.0,False,689.0,11,2026-01-12,False,long,False
CALL_408,AGENT_6,9478531560,2026-05-27 20:41:00,2026-05-27 20:43:07,no_answer,Marathi,CALL_BACK,5000.0,True,127.0,20,2026-05-27,False,medium,False
CALL_410,AGENT_9,9478413078,2026-05-27 20:23:32,2026-05-27 20:37:24,callback_requested,Hindi,FOLLOW_UP,500.0,False,832.0,20,2026-05-27,False,long,False
CALL_411,AGENT_9,9007871158,2026-05-03 09:10:49,2026-05-03 09:20:09,connected,Hindi,CALL_BACK,500.0,False,560.0,9,2026-05-03,True,long,False
CALL_412,AGENT_7,9694239754,2026-01-07 16:53:44,2026-01-07 17:06:33,connected,Marathi,CALL_BACK,500.0,True,769.0,16,2026-01-07,False,long,False
CALL_413,AGENT_1,9191117627,2026-04-23 13:02:05,2026-04-23 13:03:30,dropped,Marathi,PTP,5000.0,True,85.0,13,2026-04-23,False,medium,False
CALL_414,AGENT_7,9339736473,2026-03-14 14:28:40,2026-03-14 14:35:44,connected,English,CALL_BACK,0.0,True,424.0,14,2026-03-14,True,long,True
CALL_415,AGENT_2,9384077593,2026-05-03 20:47:37,2026-05-03 20:48:33,connected,English,CALL_BACK,1000.0,True,56.0,20,2026-05-03,True,short,False
CALL_416,AGENT_1,9508940398,2026-03-25 15:24:25,2026-03-25 15:38:36,no_answer,Marathi,PTP,500.0,False,851.0,15,2026-03-25,False,long,False
CALL_417,AGENT_6,9011972445,2026-05-10 18:09:19,2026-05-10 18:21:02,no_answer,Hindi,PTP,0.0,False,703.0,18,2026-05-10,True,long,True
CALL_418,AGENT_6,9227350811,2026-05-18 09:19:13,2026-05-18 09:32:09,callback_requested,Marathi,CALL_BACK,500.0,True,776.0,9,2026-05-18,False,long,False
CALL_419,AGENT_2,9194731649,2026-02-08 17:53:16,2026-02-08 17:56:44,connected,Marathi,FOLLOW_UP,5000.0,True,208.0,17,2026-02-08,True,medium,False
CALL_420,AGENT_10,9523116712,2026-03-22 09:16:06,2026-03-22 09:19:38,dropped,English,PTP,500.0,True,212.0,9,2026-03-22,True,medium,False
CALL_421,AGENT_8,9483877436,2026-03-20 09:57:12,2026-03-20 10:02:47,dropped,Marathi,CALL_BACK,1000.0,True,335.0,9,2026-03-20,False,long,False
CALL_422,AGENT_3,9005188198,2026-05-19 13:51:20,2026-05-19 13:58:48,dropped,Hindi,PTP,2000.0,False,448.0,13,2026-05-19,False,long,False
CALL_424,AGENT_3,9957022906,2026-02-21 17:05:53,2026-02-21 17:10:50,no_answer,English,CALL_BACK,0.0,True,297.0,17,2026-02-21,True,medium,True
CALL_425,AGENT_10,9621589989,2026-01-28 16:40:01,2026-01-28 16:54:03,callback_requested,Marathi,PTP,0.0,False,842.0,16,2026-01-28,False,long,True
CALL_426,AGENT_6,9421441892,2026-05-18 15:41:49,2026-05-18 15:44:31,no_answer,Marathi,CALL_BACK,1000.0,True,162.0,15,2026-05-18,False,medium,False
CALL_427,AGENT_9,9011372730,2026-04-17 16:05:25,2026-04-17 16:11:47,no_answer,Marathi,CALL_BACK,500.0,True,382.0,16,2026-04-17,False,long,False
CALL_429,AGENT_4,9556075031,2026-02-03 12:23:14,2026-02-03 12:24:07,dropped,English,FOLLOW_UP,2000.0,True,53.0,12,2026-02-03,False,short,False
CALL_430,AGENT_5,9896437267,2026-01-21 13:06:45,2026-01-21 13:15:48,dropped,Marathi,CALL_BACK,5000.0,True,543.0,13,2026-01-21,False,long,False
CALL_431,AGENT_2,9554762561,2026-04-21 14:23:37,2026-04-21 14:34:56,dropped,English,PTP,5000.0,False,679.0,14,2026-04-21,False,long,False
CALL_432,AGENT_10,9007084208,2026-03-27 13:31:50,2026-03-27 13:40:13,no_answer,English,PTP,500.0,True,503.0,13,2026-03-27,False,long,False
CALL_434,AGENT_10,9173136853,2026-01-16 18:30:30,2026-01-16 18:34:15,callback_requested,Hindi,PTP,0.0,True,225.0,18,2026-01-16,False,medium,True
CALL_435,AGENT_1,9956486713,2026-05-19 10:08:40,2026-05-19 10:17:34,no_answer,Hindi,PTP,1000.0,True,534.0,10,2026-05-19,False,long,False
CALL_436,AGENT_5,9092071758,2026-05-13 17:36:40,2026-05-13 17:37:09,no_answer,English,CALL_BACK,2000.0,False,29.0,17,2026-05-13,False,short,False
CALL_437,AGENT_10,9880954894,2026-02-08 14:38:09,2026-02-08 14:51:52,no_answer,Marathi,CALL_BACK,5000.0,False,823.0,14,2026-02-08,True,long,False
CALL_438,AGENT_10,9634147620,2026-02-24 18:21:59,2026-02-24 18:29:53,connected,Hindi,FOLLOW_UP,2000.0,True,474.0,18,2026-02-24,False,long,False
CALL_440,AGENT_9,9807865263,2026-05-20 08:56:50,2026-05-20 09:06:04,connected,Hindi,FOLLOW_UP,500.0,True,554.0,8,2026-05-20,False,long,False
CALL_441,AGENT_9,9460588284,2026-04-17 14:23:55,2026-04-17 14:24:49,no_answer,English,FOLLOW_UP,1000.0,True,54.0,14,2026-04-17,False,short,False
CALL_442,AGENT_2,9304155269,2026-04-05 12:30:49,2026-04-05 12:34:57,callback_requested,English,PTP,0.0,True,248.0,12,2026-04-05,True,medium,True
CALL_443,AGENT_4,9738483906,2026-05-17 09:33:00,2026-05-17 09:39:34,dropped,English,FOLLOW_UP,0.0,True,394.0,9,2026-05-17,True,long,True
CALL_444,AGENT_9,9454795749,2026-04-21 17:16:16,2026-04-21 17:31:01,dropped,Marathi,FOLLOW_UP,2000.0,True,885.0,17,2026-04-21,False,long,False
CALL_447,AGENT_9,9659304715,2026-02-17 14:50:21,2026-02-17 15:04:11,connected,Hindi,FOLLOW_UP,0.0,True,830.0,14,2026-02-17,False,long,True
CALL_448,AGENT_5,9238123991,2026-02-16 17:27:05,2026-02-16 17:28:20,dropped,Hindi,CALL_BACK,0.0,False,75.0,17,2026-02-16,False,medium,True
CALL_449,AGENT_10,9061700457,2026-04-20 18:33:18,2026-04-20 18:45:36,no_answer,Marathi,FOLLOW_UP,2000.0,True,738.0,18,2026-04-20,False,long,False
CALL_450,AGENT_5,9209107461,2026-02-28 18:59:51,2026-02-28 19:08:51,connected,Marathi,CALL_BACK,5000.0,True,540.0,18,2026-02-28,True,long,False
CALL_451,AGENT_1,9169055029,2026-05-06 18:02:23,2026-05-06 18:06:37,connected,English,FOLLOW_UP,1000.0,False,254.0,18,2026-05-06,False,medium,False
CALL_452,AGENT_2,9986959246,2026-04-19 11:33:00,2026-04-19 11:45:44,connected,Marathi,FOLLOW_UP,5000.0,False,764.0,11,2026-04-19,True,long,False
CALL_454,AGENT_5,9365035599,2026-04-17 09:35:04,2026-04-17 09:43:49,connected,Marathi,FOLLOW_UP,5000.0,False,525.0,9,2026-04-17,False,long,False
CALL_455,AGENT_6,9832792876,2026-04-13 17:30:49,2026-04-13 17:35:08,callback_requested,Marathi,FOLLOW_UP,5000.0,True,259.0,17,2026-04-13,False,medium,False
CALL_456,AGENT_4,9726829775,2026-04-04 12:04:24,2026-04-04 12:15:22,no_answer,English,FOLLOW_UP,1000.0,True,658.0,12,2026-04-04,True,long,False
CALL_457,AGENT_6,9081635326,2026-03-08 12:05:25,2026-03-08 12:17:04,no_answer,English,FOLLOW_UP,1000.0,True,699.0,12,2026-03-08,True,long,False
CALL_458,AGENT_8,9791468251,2026-05-09 10:47:43,2026-05-09 10:51:07,no_answer,Hindi,CALL_BACK,500.0,False,204.0,10,2026-05-09,True,medium,False
CALL_459,AGENT_10,9382281482,2026-02-08 11:53:15,2026-02-08 12:07:41,no_answer,Hindi,PTP,0.0,False,866.0,11,2026-02-08,True,long,True
CALL_460,AGENT_8,9398569245,2026-05-01 20:54:34,2026-05-01 20:55:27,dropped,English,CALL_BACK,1000.0,False,53.0,20,2026-05-01,False,short,False
CALL_461,AGENT_10,9137703046,2026-02-25 16:17:25,2026-02-25 16:21:22,connected,Marathi,FOLLOW_UP,2000.0,True,237.0,16,2026-02-25,False,medium,False
CALL_462,AGENT_3,9490910502,2026-05-12 14:55:43,2026-05-12 15:09:07,connected,Marathi,CALL_BACK,2000.0,False,804.0,14,2026-05-12,False,long,False
CALL_464,AGENT_3,9535550230,2026-02-09 15:39:21,2026-02-09 15:45:45,callback_requested,Hindi,FOLLOW_UP,1000.0,False,384.0,15,2026-02-09,False,long,False
CALL_465,AGENT_10,9736599683,2026-04-09 15:11:36,2026-04-09 15:14:00,no_answer,Hindi,CALL_BACK,1000.0,True,144.0,15,2026-04-09,False,medium,False
CALL_466,AGENT_3,9507865951,2026-05-14 14:12:09,2026-05-14 14:25:58,connected,Hindi,FOLLOW_UP,2000.0,True,829.0,14,2026-05-14,False,long,False
CALL_467,AGENT_5,9269481312,2026-05-18 19:20:50,2026-05-18 19:29:18,connected,English,PTP,500.0,True,508.0,19,2026-05-18,False,long,False
CALL_468,AGENT_2,9483027931,2026-02-27 12:30:53,2026-02-27 12:41:47,dropped,English,FOLLOW_UP,1000.0,False,654.0,12,2026-02-27,False,long,False
CALL_469,AGENT_10,9213629646,2026-03-01 14:07:22,2026-03-01 14:22:20,no_answer,English,FOLLOW_UP,1000.0,False,898.0,14,2026-03-01,True,long,False
CALL_473,AGENT_2,9226099417,2026-02-24 11:42:16,2026-02-24 11:55:07,no_answer,English,PTP,0.0,True,771.0,11,2026-02-24,False,long,True
CALL_474,AGENT_9,9821408597,2026-04-18 08:01:49,2026-04-18 08:08:45,connected,Hindi,FOLLOW_UP,5000.0,True,416.0,8,2026-04-18,True,long,False
CALL_477,AGENT_10,9467053396,2026-05-20 15:40:47,2026-05-20 15:51:48,dropped,English,FOLLOW_UP,5000.0,True,661.0,15,2026-05-20,False,long,False
CALL_478,AGENT_3,9325958941,2026-01-15 12:23:26,2026-01-15 12:28:02,connected,Hindi,CALL_BACK,500.0,False,276.0,12,2026-01-15,False,medium,False
CALL_479,AGENT_8,9321704344,2026-03-16 16:00:44,2026-03-16 16:09:17,connected,English,FOLLOW_UP,5000.0,True,513.0,16,2026-03-16,False,long,False
CALL_480,AGENT_7,9423861817,2026-01-18 13:12:26,2026-01-18 13:22:10,no_answer,Hindi,CALL_BACK,2000.0,False,584.0,13,2026-01-18,True,long,False
CALL_481,AGENT_9,9820916739,2026-02-09 09:27:40,2026-02-09 09:31:55,dropped,English,CALL_BACK,5000.0,False,255.0,9,2026-02-09,False,medium,False
CALL_482,AGENT_2,9683858343,2026-04-07 09:11:08,2026-04-07 09:16:14,callback_requested,Marathi,FOLLOW_UP,1000.0,False,306.0,9,2026-04-07,False,long,False
CALL_483,AGENT_1,9199648970,2026-02-11 08:09:03,2026-02-11 08:18:20,connected,English,FOLLOW_UP,500.0,False,557.0,8,2026-02-11,False,long,False
CALL_484,AGENT_4,9367126134,2026-01-08 09:09:00,2026-01-08 09:17:35,callback_requested,English,FOLLOW_UP,1000.0,False,515.0,9,2026-01-08,False,long,False
CALL_485,AGENT_1,9286156035,2026-01-11 09:53:48,2026-01-11 09:56:27,callback_requested,Hindi,CALL_BACK,2000.0,True,159.0,9,2026-01-11,True,medium,False
CALL_486,AGENT_1,9130955221,2026-02-27 12:52:24,2026-02-27 13:06:42,no_answer,English,FOLLOW_UP,500.0,True,858.0,12,2026-02-27,False,long,False
CALL_487,AGENT_4,9507692567,2026-02-15 19:49:06,2026-02-15 19:58:09,callback_requested,Marathi,FOLLOW_UP,1000.0,True,543.0,19,2026-02-15,True,long,False
CALL_488,AGENT_8,9685605643,2026-01-24 16:33:07,2026-01-24 16:37:36,dropped,Hindi,FOLLOW_UP,0.0,True,269.0,16,2026-01-24,True,medium,True
CALL_489,AGENT_3,9852970198,2026-01-08 18:27:20,2026-01-08 18:27:45,dropped,Marathi,PTP,2000.0,True,25.0,18,2026-01-08,False,short,False
CALL_490,AGENT_10,9166421332,2026-01-02 17:50:44,2026-01-02 17:59:00,dropped,Hindi,PTP,500.0,False,496.0,17,2026-01-02,False,long,False
CALL_491,AGENT_1,9064183056,2026-01-22 17:21:59,2026-01-22 17:35:06,dropped,Marathi,PTP,5000.0,True,787.0,17,2026-01-22,False,long,False
CALL_494,AGENT_8,9295627385,2026-02-19 10:34:22,2026-02-19 10:40:03,no_answer,Hindi,CALL_BACK,500.0,False,341.0,10,2026-02-19,False,long,False
CALL_495,AGENT_1,9833135507,2026-03-27 12:34:23,2026-03-27 12:42:17,callback_requested,Marathi,PTP,0.0,False,474.0,12,2026-03-27,False,long,True
CALL_496,AGENT_9,9879447956,2026-05-08 13:46:04,2026-05-08 13:57:28,callback_requested,Hindi,CALL_BACK,2000.0,True,684.0,13,2026-05-08,False,long,False
CALL_497,AGENT_2,9103354415,2026-05-10 13:26:41,2026-05-10 13:32:20,connected,Hindi,PTP,500.0,True,339.0,13,2026-05-10,True,long,False
CALL_498,AGENT_10,9689075603,2026-02-04 15:12:06,2026-02-04 15:12:48,callback_requested,Marathi,FOLLOW_UP,5000.0,False,42.0,15,2026-02-04,False,short,False
CALL_499,AGENT_1,9998806492,2026-01-12 11:38:45,2026-01-12 11:40:07,no_answer,Marathi,FOLLOW_UP,0.0,False,82.0,11,2026-01-12,False,medium,True
